"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Fech.Documento","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues","  Base Imponible","Indicado"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007640","5430","  10.06.2022","  19.04.2022","     NC","     A","  0003A00031235","33996","ICEDREAM SRL","    AR","30657813865","-6,727.06","0","0","-5,559.55","   S1","21","- 1,167.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100007642","5430","  17.06.2022","  03.01.2022","     FA","     A","  0003A00491505","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","9,446.00","   S1","21","  1,983.66 ","0","0","0"," ARS"
"  AR01","6","2022","1100007643","5430","  17.06.2022","  16.02.2022","     FA","     A","  0003A00502740","33996","ICEDREAM SRL","    AR","30657813865","4,479.66","0","0","3,702.20","   S1","21","  777.46 ","0","0","0"," ARS"
"  AR01","6","2022","1100007644","5430","  17.06.2022","  02.03.2022","     FA","     A","  0003A00506417","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","3,973.50","   S1","21","  834.44 ","0","0","0"," ARS"
"  AR01","6","2022","1100007645","5430","  17.06.2022","  10.03.2022","     FA","     A","  0003A00508758","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","3,967.50","   S1","21","  833.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100007646","5430","  10.06.2022","  05.04.2022","     FA","     A","  0003A00516143","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","25,428.95","   S1","21","  5,340.08 ","0","0","0"," ARS"
"  AR01","6","2022","1100007647","5430","  17.06.2022","  02.05.2022","     FA","     A","  0003A00523404","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","66,160.20","   S1","21","  13,893.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007648","5430","  17.06.2022","  21.05.2022","     FA","     A","  0003A00529185","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","8,881.60","   S1","21","  1,865.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007649","5430","  17.06.2022","  31.05.2022","     FA","     A","  0003A00531417","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","3,683.60","   S1","21","  773.56 ","0","0","0"," ARS"
"  AR01","6","2022","1100007650","5435","  17.06.2022","  31.05.2022","     FA","     A","  0010A00063675","33943","BRITAM S.A.","    AR","30598812701","8,640.14","0","0","7,140.61","   S1","21","  1,499.53 ","0","0","0"," ARS"
"  AR01","6","2022","1100007651","5435","  17.06.2022","  31.05.2022","     FA","     A","  0010A00063674","33943","BRITAM S.A.","    AR","30598812701","25,810.09","0","0","19,347.22","   S1","21","  4,062.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100007652","5430","  10.06.2022","  11.01.2022","     NC","     A","  0003A00027296","33996","ICEDREAM SRL","    AR","30657813865","-5,271.97","0","0","-4,357.00","   S1","21","- 914.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100007653","5430","  10.06.2022","  15.02.2022","     NC","     A","  0003A00028575","33996","ICEDREAM SRL","    AR","30657813865","-9,881.34","0","0","-8,166.40","   S1","21","- 1,714.94 ","0","0","0"," ARS"
"  AR01","6","2022","1100007654","5435","  17.06.2022","  03.05.2022","     FA","     A","  9407A04674406","33525","CERVECERIA Y MALT.QUILMES S.A.","    AR","33508358259","0","0","0","9,001.24","   S1","21","  1,890.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007655","5435","  17.06.2022","  05.04.2022","     FA","     A","  5002A01260435","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","26,454.31","   S1","21","  5,555.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007656","5435","  10.06.2022","  15.02.2022","     FA","     A","  0003A00502505","33996","ICEDREAM SRL","    AR","30657813865","23,725.68","0","0","19,608.00","   S1","21","  4,117.68 ","0","0","0"," ARS"
"  AR01","6","2022","1100007657","5435","  17.06.2022","  02.03.2022","     FA","     A","  0003A00506164","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","29,218.80","   S1","21","  6,135.95 ","0","0","0"," ARS"
"  AR01","6","2022","1100007658","5435","  10.06.2022","  04.03.2022","     FA","     A","  0003A00507078","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","12,029.59","   S1","21","  2,526.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100007659","5435","  10.06.2022","  10.03.2022","     FA","     A","  0003A00508808","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","59,999.90","   S1","21","  12,599.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100007660","5435","  10.06.2022","  15.03.2022","     FA","     A","  0003A00510200","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","29,491.70","   S1","21","  6,193.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007661","5435","  17.06.2022","  21.03.2022","     FA","     A","  0003A00512067","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","20,157.05","   S1","21","  4,232.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100007662","5435","  17.06.2022","  06.04.2022","     FA","     A","  0003A00516512","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","15,324.80","   S1","21","  3,218.21 ","0","0","0"," ARS"
"  AR01","6","2022","1100007663","5435","  10.06.2022","  13.04.2022","     FA","     A","  0003A00518641","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","42,319.90","   S1","21","  8,887.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100007664","5435","  17.06.2022","  19.04.2022","     FA","     A","  0003A00519954","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21,147.45","   S1","21","  4,440.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100007665","5435","  17.06.2022","  22.04.2022","     FA","     A","  0003A00520710","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","15,376.20","   S1","21","  3,229.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007666","5435","  10.06.2022","  25.04.2022","     FA","     A","  0003A00521618","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","22,419.05","   S1","21","  4,708.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007667","5435","  17.06.2022","  23.05.2022","     FA","     A","  0003A00529588","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","42,977.80","   S1","21","  9,025.34 ","0","0","0"," ARS"
"  AR01","6","2022","1100007668","5435","  17.06.2022","  02.02.2022","     FA","     A","  5002A01206613","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","4,590.38","   S1","21","  963.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100007669","5435","  17.06.2022","  09.02.2022","     FA","     A","  5002A01212538","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","38,963.42","   S1","21","  8,182.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100007670","5435","  17.06.2022","  09.04.2022","     FA","     A","  5002A01265369","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","12,288.45","   S1","21","  2,580.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007671","162","  10.06.2022","  01.06.2022","     FA","     A","  0002A00000342","6001812","ALDEGANI JORGE NORBERTO","    AR","20050814239","10,948.99","0","0","9,048.75","   S1","21","  1,900.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100007672","5435","  17.06.2022","  07.02.2022","     FA","     A","  0003A00500201","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","23,266.60","   S1","21","  4,885.99 ","0","0","0"," ARS"
"  AR01","6","2022","1100007673","5435","  10.06.2022","  10.02.2022","     FA","     A","  0003A00501115","33996","ICEDREAM SRL","    AR","30657813865","9,056.00","0","0","7,484.30","   S1","21","  1,571.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007674","5435","  10.06.2022","  14.02.2022","     FA","     A","  0003A00502161","33996","ICEDREAM SRL","    AR","30657813865","21,064.41","0","0","17,408.60","   S1","21","  3,655.81 ","0","0","0"," ARS"
"  AR01","6","2022","1100007675","5435","  17.06.2022","  30.05.2022","     FA","     A","  0007A00006254","34267","SAYAGO JULIO CESAR","    AR","20228291006","88,248.91","0","0","72,932.98","   S1","21","  15,315.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100007676","5435","  17.06.2022","  26.04.2022","     FA","     A","  5002A01279310","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","41,757.80","   S1","21","  8,769.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007677","162","  16.06.2022","  01.06.2022","     FA","     A","  0002A00011810","33857","VALLEJO ANDREA PAULA","    AR","27227177581","0","0","0","30,070.80","   S1","21","  6,314.86 ","0","0","0"," ARS"
"  AR01","6","2022","1100007678","5430","  17.06.2022","  02.06.2022","     FA","     A","  1001A00006780","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","17,368.53","0","0","14,354.16","   S1","21","  3,014.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007679","5435","  16.06.2022","  02.06.2022","     FA","     A","  0005A00011689","65335","DISTRIBUIDORA AVM","    AR","30716247844","7,418.85","0","0","6,131.28","   S1","21","  1,287.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007680","160","  16.06.2022","  02.06.2022","     FA","     A","  0005A00011688","65335","DISTRIBUIDORA AVM","    AR","30716247844","18,335.13","0","0","15,153.00","   S1","21","  3,182.13 ","0","0","0"," ARS"
"  AR01","6","2022","1100007681","162","  17.06.2022","  10.05.2022","     FA","     A","  0041A00430957","34001","VERONICA S.A.","    AR","30500979824","0","0","0","15,723.30","   S1","21","  3,301.89 ","0","0","0"," ARS"
"  AR01","6","2022","1100007682","5433","  10.06.2022","  05.03.2022","     NC","     A","  0003A00029369","33996","ICEDREAM SRL","    AR","30657813865","-5,914.96","0","0","-4,888.40","   S1","21","- 1,026.56 ","0","0","0"," ARS"
"  AR01","6","2022","1100007683","5433","  10.06.2022","  19.02.2022","     NC","     A","  0003A00028738","33996","ICEDREAM SRL","    AR","30657813865","-5,166.70","0","0","-4,270.00","   S1","21","- 896.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007684","5433","  10.06.2022","  17.03.2022","     NC","     A","  0003A00029949","33996","ICEDREAM SRL","    AR","30657813865","-6,727.06","0","0","-5,559.55","   S1","21","- 1,167.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100007685","5433","  10.06.2022","  29.03.2022","     NC","     A","  0003A00030475","33996","ICEDREAM SRL","    AR","30657813865","-3,430.71","0","0","-2,835.30","   S1","21","- 595.41 ","0","0","0"," ARS"
"  AR01","6","2022","1100007686","5433","  10.06.2022","  01.04.2022","     NC","     A","  0003A00030606","33996","ICEDREAM SRL","    AR","30657813865","-9,808.62","0","0","-8,106.30","   S1","21","- 1,702.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100007687","5433","  10.06.2022","  15.02.2022","     NC","     A","  0003A00028574","33996","ICEDREAM SRL","    AR","30657813865","-2,583.35","0","0","-2,135.00","   S1","21","- 448.35 ","0","0","0"," ARS"
"  AR01","6","2022","1100007688","5433","  10.06.2022","  10.02.2022","     NC","     A","  0003A00028499","33996","ICEDREAM SRL","    AR","30657813865","-5,540.83","0","0","-4,579.20","   S1","21","- 961.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007689","5433","  10.06.2022","  19.01.2022","     NC","     A","  0003A00027674","33996","ICEDREAM SRL","    AR","30657813865","-3,247.64","0","0","-2,684.00","   S1","21","- 563.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007690","5433","  10.06.2022","  07.04.2022","     NC","     A","  0003A00030820","33996","ICEDREAM SRL","    AR","30657813865","-10,292.14","0","0","-8,505.90","   S1","21","- 1,786.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100007691","5433","  10.06.2022","  12.04.2022","     NC","     A","  0003A00031026","33996","ICEDREAM SRL","    AR","30657813865","-6,861.43","0","0","-5,670.60","   S1","21","- 1,190.83 ","0","0","0"," ARS"
"  AR01","6","2022","1100007692","5433","  10.06.2022","  16.04.2022","     NC","     A","  0003A00031181","33996","ICEDREAM SRL","    AR","30657813865","-3,430.71","0","0","-2,835.30","   S1","21","- 595.41 ","0","0","0"," ARS"
"  AR01","6","2022","1100007694","5433","  10.06.2022","  29.04.2022","     NC","     A","  0003A00031565","33996","ICEDREAM SRL","    AR","30657813865","-4,656.44","0","0","-3,848.30","   S1","21","- 808.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007695","5433","  17.06.2022","  19.01.2022","     FA","     A","  0003A00495131","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","14,832.30","   S1","21","  3,114.78 ","0","0","0"," ARS"
"  AR01","6","2022","1100007696","5433","  17.06.2022","  24.01.2022","     FA","     A","  0003A00496412","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","4,309.80","   S1","21","  905.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100007697","5433","  06.06.2022","  26.01.2022","     FA","     A","  0003A00497018","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","8,130.30","   S1","21","  1,707.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007698","5433","  06.06.2022","  19.02.2022","     FA","     A","  0003A00503721","33996","ICEDREAM SRL","    AR","30657813865","13,643.96","0","0","11,276.00","   S1","21","  2,367.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100007699","5433","  06.06.2022","  04.05.2022","     FA","     A","  0003A00524115","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","42,001.00","   S1","21","  8,820.21 ","0","0","0"," ARS"
"  AR01","6","2022","1100007700","5433","  06.06.2022","  31.05.2022","     FA","     A","  0003A00531432","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","44,564.90","   S1","21","  9,358.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007702","5430","  16.06.2022","  02.12.2021","     FA","     A","  0002A00052038","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","4,114.22","0","0","3,400.18","   S1","21","  714.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007703","5430","  06.06.2022","  27.05.2022","     FA","     A","  0443A00248002","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","13,354.76","   S1","21","  2,804.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007704","162","  17.06.2022","  26.04.2022","     FA","     A","  0003A00521870","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","27,207.80","   S1","21","  5,713.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007705","162","  17.06.2022","  10.05.2022","     FA","     A","  0003A00525983","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","23,491.00","   S1","21","  4,933.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100007706","162","  17.06.2022","  11.05.2022","     FA","     A","  0003A00526240","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","15,392.59","   S1","21","  3,232.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007707","161","  17.06.2022","  02.06.2022","     FA","     A","  1001A00006779","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","17,368.53","0","0","14,354.16","   S1","21","  3,014.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007708","161","  17.06.2022","  21.03.2022","     FA","     A","  0003A00511881","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","9,106.80","   S1","21","  1,912.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100007709","161","  17.06.2022","  30.03.2022","     FA","     A","  0003A00514524","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","13,830.80","   S1","21","  2,904.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007710","161","  17.06.2022","  05.04.2022","     FA","     A","  0003A00516175","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","25,719.30","   S1","21","  5,401.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100007711","161","  17.06.2022","  08.04.2022","     FA","     A","  0003A00517181","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","15,543.30","   S1","21","  3,264.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100007712","161","  17.06.2022","  18.04.2022","     FA","     A","  0003A00519410","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","15,537.05","   S1","21","  3,262.78 ","0","0","0"," ARS"
"  AR01","6","2022","1100007713","161","  17.06.2022","  27.04.2022","     FA","     A","  0003A00522258","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","20,235.15","   S1","21","  4,249.38 ","0","0","0"," ARS"
"  AR01","6","2022","1100007714","161","  17.06.2022","  04.05.2022","     FA","     A","  0003A00524131","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","20,808.30","   S1","21","  4,369.74 ","0","0","0"," ARS"
"  AR01","6","2022","1100007715","161","  17.06.2022","  16.05.2022","     FA","     A","  0003A00527762","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","18,522.80","   S1","21","  3,889.79 ","0","0","0"," ARS"
"  AR01","6","2022","1100007716","161","  17.06.2022","  23.05.2022","     FA","     A","  0003A00529558","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","13,860.20","   S1","21","  2,910.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007717","161","  17.06.2022","  30.05.2022","     FA","     A","  0003A00531169","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","20,574.90","   S1","21","  4,320.73 ","0","0","0"," ARS"
"  AR01","6","2022","1100007718","9509","  17.06.2022","  02.06.2022","     FA","     A","  1001A00006782","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","1,210.00","0","0","1,000.00","   S1","21","  210.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007719","5435","  17.06.2022","  02.06.2022","     FA","     A","  1001A00006783","60875","DESINFECTADORA SAN JORGE SRL","    AR","30715405403","22,803.21","0","0","18,845.63","   S1","21","  3,957.58 ","0","0","0"," ARS"
"  AR01","6","2022","1100007720","162","  17.06.2022","  19.05.2022","     FA","     A","  0003A00528384","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","22,834.50","   S1","21","  4,795.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100007721","162","  17.06.2022","  26.05.2022","     FA","     A","  0003A00530281","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21,839.00","   S1","21","  4,586.19 ","0","0","0"," ARS"
"  AR01","6","2022","1100007722","162","  17.06.2022","  31.05.2022","     FA","     A","  0003A00531436","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","8,649.20","   S1","21","  1,816.33 ","0","0","0"," ARS"
"  AR01","6","2022","1100007723","161","  17.06.2022","  10.03.2022","     FA","     A","  0003A00508759","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","8,232.70","   S1","21","  1,728.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007724","161","  17.06.2022","  17.03.2022","     FA","     A","  0003A00510685","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","6,436.50","   S1","21","  1,351.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100007725","163","  16.06.2022","  30.05.2022","     FA","     A","  0006A00000438","34039","Q.S.P. CORDOBA S.A.","    AR","30708538597","4,235.00","0","0","3,500.00","   S1","21","  735.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007726","160","  06.06.2022","  02.06.2022","     FA","     A","  0016A00134106","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","45,445.00","   S1","21","  9,543.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007727","5433","  06.06.2022","  02.06.2022","     FA","     A","  0016A00134111","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","61,730.00","   S1","21","  12,963.30 ","0","0","0"," ARS"
"  AR01","6","2022","1100007728","5430","  17.06.2022","  02.06.2022","     FA","     A","  0016A00134093","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21,885.00","   S1","21","  4,595.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007729","160","  17.06.2022","  19.05.2022","     FA","     A","  0609A00567418","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","71,496.11","   S1","21","  15,014.17 ","0","0","0"," ARS"
"  AR01","6","2022","1100007732","5430","  06.06.2022","  23.05.2022","     FA","     A","  0011A00198633","40240","MAILCAR SRL","    AR","30705463367","0","0","0","4,875.03","   S1","21","  1,023.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007733","5433","  06.06.2022","  24.05.2022","     FA","     A","  0011A00198706","40240","MAILCAR SRL","    AR","30705463367","0","0","0","240","   S1","21","  50.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007735","169","  20.06.2022","  03.06.2022","     FA","     A","  0016A00134121","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","57,320.00","   S1","21","  12,037.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007736","163","  20.06.2022","  30.05.2022","     FA","     A","  0010A00022944","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","20,400.31","0","0","16,859.76","   S1","21","  3,540.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100007737","164","  20.06.2022","  30.05.2022","     FA","     A","  0010A00022945","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","7,740.08","0","0","6,396.76","   S1","21","  1,343.32 ","0","0","0"," ARS"
"  AR01","6","2022","1100007738","169","  20.06.2022","  27.05.2022","     FA","     A","  0001A00000436","72794","CONAGUA SAS","    AR","30716670577","15,294.40","0","0","12,640.00","   S1","21","  2,654.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007739","169","  20.06.2022","  30.05.2022","     FA","     A","  1253A00222715","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","24,092.63","   S1","21","  5,059.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100007740","169","  20.06.2022","  01.06.2022","     FA","     A","  0003A00004074","37216","CUSTODIA DE ARCHIVOS MENDOZA S","    AR","30690326953","5,553.90","0","0","4,590.00","   S1","21","  963.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007742","169","  17.06.2022","  30.05.2022","     FA","     A","  0100A00368723","33512","AVICOLA LUJAN DE CUYO S.A.","    AR","30580225930","76,166.03","0","0","10,518.66","   S1","21","  2,208.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100007743","160","  17.06.2022","  31.05.2022","     FA","     A","  0006A00586226","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","10,875.00","   S1","21","  2,283.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007744","160","  17.06.2022","  26.05.2022","     FA","     A","  0006A00584739","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007745","160","  17.06.2022","  21.05.2022","     FA","     A","  0006A00583910","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007746","169","  17.06.2022","  02.06.2022","     FA","     A","  5012A00225763","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","8,371.81","   S1","21","  1,758.08 ","0","0","0"," ARS"
"  AR01","6","2022","1100007747","169","  17.06.2022","  02.06.2022","     FA","     A","  0010A00004651","51772","GALBA ARGENTINA S.A","    AR","30712061266","104,542.51","0","0","86,398.77","   S1","21","  18,143.74 ","0","0","0"," ARS"
"  AR01","6","2022","1100007748","169","  17.06.2022","  02.06.2022","     FA","     A","  0010A00004652","51772","GALBA ARGENTINA S.A","    AR","30712061266","108,754.49","0","0","89,879.74","   S1","21","  18,874.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007749","169","  17.06.2022","  01.06.2022","     FA","     A","  0005A00035752","37332","FRANCISCO MOYA S.A.","    AR","30708113081","81,670.13","0","0","65,863.01","   S1","21","  13,831.23 ","0","0","0"," ARS"
"  AR01","6","2022","1100007750","169","  17.06.2022","  01.06.2022","     FA","     A","  0005A00035768","37332","FRANCISCO MOYA S.A.","    AR","30708113081","28,109.14","0","0","22,668.66","   S1","21","  4,760.42 ","0","0","0"," ARS"
"  AR01","6","2022","1100007752","169","  17.06.2022","  02.06.2022","     FA","     A","  0008A00017065","37726","PAN DE VIDA S.R.L.","    AR","30708064986","3,800.03","0","0","1,487.55","   S1","21","  312.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100007753","169","  17.06.2022","  02.06.2022","     FA","     A","  0002A00004514","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","0","0","0","9,480.00","   S1","21","  1,990.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100007754","169","  17.06.2022","  27.05.2022","     FA","     A","  0010A00004629","51772","GALBA ARGENTINA S.A","    AR","30712061266","12,638.18","0","0","10,444.78","   S1","21","  2,193.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007755","169","  17.06.2022","  31.05.2022","     FA","     A","  0001A00018475","34614","LIMPIN S.A.","    AR","30709697044","36,704.14","0","0","30,334.00","   S1","21","  6,370.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007756","169","  17.06.2022","  31.05.2022","     FA","     A","  0165A00030228","33540","OSCAR RUBEN DAVID","    AR","20081585505","0","0","0","187,569.53","   S1","21","  39,389.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007758","169","  17.06.2022","  31.05.2022","     FA","     A","  0003A00039721","34207","JOSE ALBERTO FERRARI","    AR","30710552963","70,515.19","0","0","58,277.01","   S1","21","  12,238.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100007759","169","  17.06.2022","  31.05.2022","     FA","     A","  0003A00039723","34207","JOSE ALBERTO FERRARI","    AR","30710552963","55,682.10","0","0","35,358.90","   S1","21","  7,425.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007765","5433","  17.06.2022","  31.05.2022","     FA","     A","  0006A00586099","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","8,700.00","   S1","21","  1,827.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007766","5433","  17.06.2022","  27.05.2022","     FA","     A","  0006A00585178","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","6,525.00","   S1","21","  1,370.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007767","5435","  07.06.2022","  21.05.2022","     FA","     A","  0006A00583911","34054","OTI ALIMENTOS S.A.","    AR","33707336469","0","0","0","13,050.00","   S1","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007768","5430","  20.06.2022","  24.05.2022","     FA","     A","  0443A00247410","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","0","0","0","26,842.94","   S1","21","  5,637.02 ","0","0","0"," ARS"
"  AR01","6","2022","1100007769","163","  20.06.2022","  03.06.2022","     FA","     A","  0002A00011013","34197","VIRGINIA MARIA GARCIA","    AR","23240167654","25,064.50","0","0","20,714.46","   S1","21","  4,350.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007770","164","  20.06.2022","  03.06.2022","     FA","     A","  0002A00011014","34197","VIRGINIA MARIA GARCIA","    AR","23240167654","94,430.82","0","0","78,042.00","   S1","21","  16,388.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100007774","169","  17.06.2022","  01.06.2022","     FA","     A","  0003A00033809","33534","DISTRIBUIDORA CUYANA SA","    AR","30543257571","35,424.73","0","0","29,276.64","   S1","21","  6,148.09 ","0","0","0"," ARS"
